txn_id,customer_id,product_id,txn_date,amount,category,payment_mode,merchant_type,is_discounted
376,722,141,2025-05-01 21:44:47,1380,Groceries,Credit Card,Online,0
377,371,192,2025-12-03 08:14:19,34175,Beauty,UPI,Online,1
378,523,123,2025-07-17 13:53:46,419,Groceries,Credit Card,Offline,0
379,37,194,2026-03-03 15:28:59,669,Wellness,Credit Card,Online,1
380,682,77,2026-04-13 00:13:11,62349,Beauty,UPI,Online,0
381,388,17,2025-09-10 21:30:19,990,Beauty,Debit Card,Offline,0
382,386,179,2025-10-14 01:58:00,1907,Apparel,UPI,Offline,0
383,670,175,2025-10-15 23:19:13,1049,Apparel,UPI,Offline,1
384,508,138,2025-12-14 16:36:38,280,Beauty,UPI,Online,0
385,244,174,2025-06-21 01:50:00,1684,Beauty,Credit Card,Offline,1
386,166,123,2026-02-22 14:12:00,419,Groceries,UPI,Online,1
387,488,2,2025-11-19 11:50:06,1420,Beauty,UPI,Offline,1
388,284,21,2025-06-19 00:53:46,65478,Beauty,UPI,Offline,0
389,736,110,2025-08-14 03:57:45,1710,Groceries,UPI,Offline,1
390,904,17,2025-05-11 17:53:56,990,Beauty,UPI,Offline,0
391,580,119,2025-05-03 21:06:31,283,Beauty,UPI,Offline,1
392,510,101,2026-03-19 09:28:40,1778,Wellness,UPI,Offline,1
393,566,108,2025-05-16 09:58:03,413,Apparel,UPI,Online,0
394,269,47,2026-04-07 11:47:11,130,Groceries,UPI,Online,0
395,319,133,2026-02-15 17:08:09,9729,Electronics,UPI,Online,1
396,289,7,2026-04-18 23:07:22,53037,Electronics,UPI,Online,1
397,420,128,2026-01-22 16:21:41,1636,Wellness,Debit Card,Online,0
398,432,158,2025-05-28 17:50:17,48089,Electronics,Debit Card,Offline,1
399,654,98,2025-12-21 05:22:34,288,Groceries,Debit Card,Offline,1
400,246,37,2025-12-03 04:50:43,214,Apparel,Debit Card,Offline,1
401,236,93,2025-07-24 01:48:38,113,Groceries,Credit Card,Offline,1
402,980,64,2025-12-20 05:11:21,1854,Wellness,Debit Card,Offline,0
403,619,6,2026-01-28 20:50:09,9361,Electronics,Credit Card,Offline,1
404,860,128,2025-09-19 05:00:09,1636,Wellness,UPI,Online,0
405,602,1,2025-07-22 00:40:23,1420,Wellness,UPI,Offline,0
406,636,137,2025-05-17 04:26:17,280,Wellness,UPI,Online,1
407,590,144,2026-03-21 21:25:18,1937,Groceries,Credit Card,Online,1
408,171,132,2025-08-22 17:46:52,655,Wellness,UPI,Online,0
409,157,32,2025-05-09 13:10:33,37977,Electronics,Credit Card,Online,1
410,579,99,2025-06-08 03:19:07,1603,Apparel,Credit Card,Online,1
411,354,61,2025-05-30 05:51:49,1020,Apparel,UPI,Offline,0
412,156,63,2025-09-14 09:16:27,876,Wellness,UPI,Offline,0
413,980,85,2025-07-06 08:54:34,922,Wellness,UPI,Offline,0
414,559,42,2026-01-15 03:45:26,69306,Electronics,UPI,Online,0
415,879,69,2025-11-19 02:30:57,1449,Wellness,UPI,Offline,0
416,316,147,2025-10-26 05:41:40,774,Wellness,UPI,Offline,0
417,587,12,2026-04-02 05:04:52,1869,Groceries,UPI,Offline,1
418,794,157,2026-03-29 05:37:59,572,Wellness,UPI,Offline,1
419,346,189,2026-03-23 12:53:59,34175,Electronics,UPI,Offline,0
420,699,130,2025-11-08 22:58:28,50362,Electronics,Credit Card,Offline,1
421,747,162,2025-05-01 03:37:41,435,Beauty,UPI,Offline,0
422,910,166,2025-06-30 13:21:40,24209,Beauty,Credit Card,Offline,0
423,843,112,2026-01-18 12:16:24,72847,Electronics,Debit Card,Online,1
424,74,16,2025-08-24 10:59:32,990,Beauty,UPI,Offline,1
425,768,74,2025-09-09 12:56:59,1570,Wellness,UPI,Offline,1
426,64,111,2025-08-12 20:03:44,269,Groceries,UPI,Online,1
427,122,72,2025-07-27 05:12:28,465,Beauty,UPI,Online,1
428,617,44,2025-08-17 05:28:24,73034,Electronics,Credit Card,Offline,0
429,605,139,2025-05-12 14:30:27,724,Wellness,UPI,Offline,1
430,502,16,2025-09-16 20:01:14,990,Beauty,UPI,Online,1
431,443,43,2026-01-06 00:25:40,761,Groceries,Credit Card,Online,1
432,19,100,2026-02-25 15:38:10,1603,Beauty,UPI,Offline,0
433,153,116,2025-07-17 02:29:29,1249,Apparel,UPI,Offline,1
434,384,167,2025-12-15 09:08:47,24209,Beauty,Credit Card,Offline,1
435,706,180,2025-08-12 17:40:33,1516,Groceries,Debit Card,Offline,0
436,166,197,2026-02-21 11:25:54,7426,Electronics,UPI,Online,1
437,81,150,2026-03-29 17:37:57,1962,Wellness,UPI,Offline,0
438,139,5,2025-08-28 15:40:52,28600,Electronics,UPI,Offline,0
439,28,14,2025-06-10 13:57:19,462,Wellness,Credit Card,Offline,1
440,768,156,2026-04-21 21:49:52,153,Apparel,Debit Card,Offline,1
441,914,61,2025-07-16 05:45:41,1020,Apparel,UPI,Offline,1
442,920,36,2025-07-14 18:21:51,1709,Beauty,Credit Card,Online,1
443,725,16,2025-08-29 12:01:57,990,Beauty,UPI,Offline,0
444,814,123,2026-02-11 11:57:34,419,Groceries,UPI,Offline,1
445,542,72,2025-05-02 21:09:01,465,Beauty,Credit Card,Online,0
446,900,136,2025-12-02 13:38:20,42347,Electronics,UPI,Offline,0
447,633,194,2025-12-16 20:19:03,669,Wellness,UPI,Offline,1
448,75,21,2026-03-12 19:37:09,65478,Beauty,UPI,Online,1
449,191,28,2025-06-22 01:44:05,24908,Electronics,UPI,Offline,0
450,282,166,2025-10-29 03:27:04,24209,Beauty,UPI,Online,0
451,198,160,2025-10-16 22:03:45,476,Groceries,UPI,Offline,1
452,230,55,2025-09-29 00:23:34,748,Beauty,UPI,Online,0
453,25,157,2025-05-23 23:05:54,572,Wellness,UPI,Online,0
454,523,53,2026-04-08 00:41:54,1720,Wellness,UPI,Offline,0
455,866,38,2026-02-09 01:38:52,72197,Electronics,Credit Card,Offline,1
456,535,66,2025-05-08 16:28:10,1777,Wellness,Credit Card,Online,0
457,83,192,2026-02-25 07:32:32,34175,Beauty,UPI,Online,0
458,83,61,2026-01-26 23:54:57,1020,Apparel,Credit Card,Offline,1
459,892,117,2025-04-23 13:01:01,1690,Groceries,UPI,Online,0
460,320,132,2026-02-08 12:05:06,655,Wellness,Debit Card,Offline,0
461,389,129,2025-11-08 09:51:00,1594,Wellness,Credit Card,Offline,0
462,319,64,2025-08-10 07:41:08,1854,Wellness,UPI,Online,0
463,429,55,2025-11-26 03:56:10,748,Beauty,UPI,Online,1
464,831,176,2025-12-08 09:44:26,331,Wellness,UPI,Offline,0
465,319,179,2025-06-14 11:04:05,1907,Apparel,UPI,Online,0
466,159,92,2025-06-17 16:39:22,38287,Electronics,UPI,Online,1
467,113,62,2025-08-22 22:41:33,851,Wellness,Debit Card,Online,1
468,442,46,2025-10-17 15:10:43,331,Apparel,UPI,Offline,1
469,364,32,2025-08-13 10:25:09,37977,Electronics,UPI,Online,0
470,256,193,2026-02-25 20:46:24,1329,Wellness,UPI,Online,1
471,515,119,2025-10-20 18:05:02,283,Beauty,UPI,Offline,0
472,932,196,2025-08-01 04:07:25,76771,Electronics,Debit Card,Offline,0
473,249,48,2026-02-06 03:39:07,345,Wellness,Credit Card,Online,0
474,397,29,2026-03-30 17:45:37,24908,Beauty,UPI,Online,1
475,760,124,2026-02-26 07:55:56,32856,Electronics,Debit Card,Offline,0
476,901,88,2025-05-10 22:00:18,1226,Beauty,UPI,Online,1
477,653,160,2025-05-24 19:37:51,476,Groceries,UPI,Offline,0
478,455,155,2026-01-25 20:55:20,411,Groceries,Credit Card,Offline,0
479,721,126,2025-12-17 13:00:05,40992,Electronics,UPI,Online,1
480,829,98,2025-08-16 00:11:08,288,Groceries,UPI,Offline,0
481,211,65,2025-12-03 10:09:51,756,Apparel,UPI,Offline,0
482,572,62,2026-04-19 08:20:49,851,Wellness,UPI,Offline,0
483,819,154,2025-12-09 23:27:44,1589,Beauty,UPI,Offline,1
484,742,5,2026-04-13 04:16:10,28600,Electronics,Debit Card,Offline,0
485,411,16,2026-01-15 01:23:50,990,Beauty,UPI,Offline,0
486,291,13,2026-03-24 15:16:16,657,Wellness,Debit Card,Online,1
487,406,22,2026-03-05 20:09:02,865,Wellness,Credit Card,Online,0
488,632,158,2026-03-12 14:27:39,48089,Electronics,Credit Card,Online,1
489,715,29,2025-08-02 08:19:01,24908,Beauty,UPI,Offline,1
490,948,20,2026-03-05 18:40:37,65478,Electronics,Credit Card,Online,0
491,542,45,2026-03-10 14:11:43,506,Groceries,UPI,Offline,0
492,570,68,2026-03-13 14:44:07,939,Groceries,Debit Card,Offline,0
493,242,12,2025-05-31 02:06:42,1869,Groceries,Debit Card,Online,1
494,627,85,2025-08-08 17:11:34,922,Wellness,Debit Card,Online,1
495,710,64,2026-03-02 05:15:54,1854,Wellness,Credit Card,Offline,0
496,217,12,2026-04-21 09:24:23,1869,Groceries,UPI,Online,0
497,516,155,2026-01-29 15:56:40,411,Groceries,Debit Card,Offline,0
498,921,173,2025-05-14 16:54:30,1684,Groceries,Debit Card,Offline,0
499,910,77,2026-01-13 11:35:37,62349,Beauty,Debit Card,Online,0
500,210,50,2025-11-30 03:28:42,860,Apparel,Credit Card,Online,0
501,529,64,2025-07-01 06:02:33,1854,Wellness,Credit Card,Offline,1
502,179,172,2026-04-12 16:18:18,25884,Electronics,UPI,Online,1
503,71,194,2026-01-31 21:27:07,669,Wellness,UPI,Offline,0
504,922,52,2026-04-14 11:47:57,8834,Electronics,UPI,Offline,0
505,355,40,2025-09-13 04:10:46,33631,Electronics,UPI,Online,1
506,947,102,2026-01-08 09:35:10,176,Groceries,UPI,Online,1
507,123,80,2025-06-11 05:20:14,14267,Electronics,Credit Card,Offline,0
508,895,66,2026-03-14 21:51:09,1777,Wellness,Debit Card,Online,1
509,540,117,2025-08-05 13:40:28,1690,Groceries,Credit Card,Offline,1
510,844,117,2025-04-22 02:35:04,1690,Groceries,UPI,Offline,0
511,243,196,2026-03-15 09:14:18,76771,Electronics,UPI,Offline,1
512,256,19,2025-06-05 13:07:51,804,Apparel,Debit Card,Online,0
513,389,77,2025-09-24 09:11:47,62349,Beauty,UPI,Online,1
514,720,188,2025-07-01 06:31:17,340,Apparel,Debit Card,Online,0
515,55,20,2026-02-02 04:48:37,65478,Electronics,Debit Card,Online,1
516,247,110,2025-07-04 08:34:08,1710,Groceries,UPI,Offline,1
517,225,89,2025-06-15 10:19:57,1346,Groceries,Debit Card,Online,1
518,275,162,2025-06-23 14:55:52,435,Beauty,UPI,Offline,0
519,887,4,2025-05-02 01:39:06,1455,Apparel,Debit Card,Offline,0
520,538,73,2026-01-31 21:36:05,624,Wellness,Credit Card,Online,1
521,426,150,2025-12-01 06:09:15,1962,Wellness,Debit Card,Offline,0
522,442,7,2025-07-13 08:08:05,53037,Electronics,UPI,Online,1
523,616,176,2026-03-13 19:49:15,331,Wellness,UPI,Online,1
524,69,144,2025-11-03 07:21:04,1937,Groceries,UPI,Online,0
525,338,35,2025-10-16 10:03:30,1709,Groceries,UPI,Online,1
526,618,39,2025-09-26 15:27:34,1773,Groceries,Debit Card,Online,1
527,35,32,2025-05-12 15:44:24,37977,Electronics,Debit Card,Offline,1
528,267,76,2025-05-27 12:23:35,62349,Electronics,Credit Card,Online,0
529,207,132,2025-09-09 17:04:42,655,Wellness,UPI,Offline,1
530,786,164,2025-12-22 06:16:05,24209,Electronics,UPI,Online,0
531,316,167,2026-03-24 06:39:54,24209,Beauty,Credit Card,Offline,0
532,182,0,2025-11-05 02:14:59,748,Groceries,UPI,Online,1
533,809,51,2025-10-14 22:58:26,860,Beauty,UPI,Offline,1
534,617,182,2026-03-07 02:11:44,274,Groceries,Debit Card,Online,0
535,556,110,2025-12-01 16:27:44,1710,Groceries,UPI,Offline,1
536,367,104,2025-05-21 11:42:52,44829,Beauty,UPI,Offline,1
537,953,60,2026-02-19 01:56:45,1213,Beauty,Debit Card,Online,1
538,776,9,2025-10-29 16:17:02,418,Beauty,UPI,Offline,0
539,209,197,2025-10-29 21:41:37,7426,Electronics,Debit Card,Online,0
540,885,24,2025-08-29 04:51:36,995,Beauty,Credit Card,Offline,1
541,255,50,2026-01-25 05:26:29,860,Apparel,UPI,Online,1
542,364,65,2026-04-06 04:15:46,756,Apparel,UPI,Offline,0
543,380,55,2025-09-29 07:08:14,748,Beauty,Debit Card,Offline,0
544,485,6,2026-04-06 19:33:40,9361,Electronics,UPI,Offline,0
545,433,117,2025-09-30 03:10:22,1690,Groceries,UPI,Online,1
546,778,2,2025-06-15 13:44:11,1420,Beauty,Debit Card,Online,1
547,742,177,2025-09-15 02:09:49,377,Wellness,Debit Card,Offline,0
548,26,33,2026-03-14 07:31:12,37977,Beauty,UPI,Online,1
549,213,104,2025-05-08 15:04:32,44829,Beauty,UPI,Online,1
550,608,56,2025-06-18 13:11:25,1583,Groceries,UPI,Offline,0
551,192,11,2026-04-01 00:35:57,158,Apparel,UPI,Offline,1
552,353,113,2025-06-25 23:36:10,72847,Beauty,UPI,Online,1
553,708,119,2026-02-19 12:28:01,283,Beauty,UPI,Offline,1
554,564,36,2025-08-06 20:21:53,1709,Beauty,UPI,Offline,1
555,976,58,2026-01-06 13:37:00,1527,Wellness,Credit Card,Online,0
556,653,165,2026-02-20 02:23:29,24209,Beauty,Debit Card,Online,1
557,901,57,2026-03-10 13:17:01,64609,Electronics,UPI,Offline,1
558,432,192,2026-03-21 00:01:38,34175,Beauty,Debit Card,Online,0
559,564,158,2025-09-23 11:51:22,48089,Electronics,Debit Card,Online,1
560,563,58,2025-11-10 00:41:30,1527,Wellness,UPI,Online,1
561,16,168,2025-10-16 17:01:21,1316,Wellness,UPI,Online,0
562,67,94,2025-07-30 23:53:44,1852,Apparel,Credit Card,Offline,1
563,459,136,2026-04-08 23:22:07,42347,Electronics,Debit Card,Online,0
564,611,152,2025-10-21 06:43:47,1191,Wellness,UPI,Offline,1
565,331,34,2025-09-04 10:19:34,65694,Electronics,Credit Card,Online,0
566,622,132,2025-04-30 01:06:50,655,Wellness,UPI,Offline,1
567,235,166,2025-10-07 13:30:40,24209,Beauty,UPI,Online,1
568,72,49,2025-09-18 04:20:10,6504,Electronics,Credit Card,Online,0
569,3,173,2025-11-30 03:39:51,1684,Groceries,UPI,Offline,1
570,612,65,2025-09-28 17:10:42,756,Apparel,Debit Card,Online,1
571,12,84,2026-02-03 20:37:26,833,Beauty,UPI,Online,1
572,81,92,2025-06-14 14:00:07,38287,Electronics,UPI,Offline,1
573,122,2,2026-04-14 00:39:09,1420,Beauty,Debit Card,Online,0
574,144,38,2025-08-06 09:27:35,72197,Electronics,UPI,Offline,0
575,915,106,2026-03-04 01:24:32,1631,Beauty,UPI,Offline,1
576,146,41,2025-10-07 05:49:55,33631,Beauty,UPI,Offline,0
577,53,162,2025-05-10 23:50:51,435,Beauty,UPI,Offline,1
578,446,164,2025-11-13 12:34:20,24209,Electronics,UPI,Offline,0
579,560,198,2025-05-02 13:46:14,430,Apparel,UPI,Offline,1
580,226,129,2025-11-05 11:46:56,1594,Wellness,Credit Card,Online,1
581,928,115,2025-05-31 18:07:34,1099,Apparel,UPI,Online,0
582,49,169,2026-02-05 17:46:29,1316,Beauty,UPI,Offline,1
583,565,177,2025-08-19 16:56:07,377,Wellness,Debit Card,Offline,1
584,111,170,2025-10-07 15:33:28,1162,Apparel,UPI,Offline,0
585,873,104,2026-03-08 07:04:27,44829,Beauty,UPI,Online,1
586,429,138,2025-09-01 09:43:17,280,Beauty,UPI,Offline,0
587,893,114,2025-07-10 19:43:59,1660,Apparel,Credit Card,Offline,1
588,735,196,2025-05-15 13:19:06,76771,Electronics,UPI,Online,1
589,582,173,2026-02-05 14:37:54,1684,Groceries,Credit Card,Online,1
590,379,18,2026-03-01 23:16:05,721,Apparel,Debit Card,Online,0
591,425,84,2026-03-06 15:33:20,833,Beauty,Debit Card,Offline,1
592,682,86,2025-06-20 23:18:47,1328,Wellness,Credit Card,Offline,1
593,354,78,2025-06-10 05:31:29,1183,Groceries,UPI,Online,0
594,602,113,2025-05-16 21:13:33,72847,Beauty,UPI,Offline,1
595,832,127,2025-09-22 09:48:57,528,Groceries,UPI,Online,0
596,424,123,2026-01-29 00:25:43,419,Groceries,UPI,Online,1
597,121,113,2025-08-19 19:39:39,72847,Beauty,UPI,Offline,0
598,259,126,2026-04-21 23:54:00,40992,Electronics,Debit Card,Offline,0
599,88,0,2025-07-05 17:04:58,748,Groceries,Debit Card,Offline,1
600,158,116,2025-05-20 06:50:48,1249,Apparel,Debit Card,Offline,1
601,480,21,2026-01-23 06:13:00,65478,Beauty,UPI,Online,0
602,837,100,2025-09-03 23:14:07,1603,Beauty,UPI,Online,1
603,371,193,2026-01-15 07:11:24,1329,Wellness,UPI,Online,1
604,391,6,2025-10-27 05:26:47,9361,Electronics,Credit Card,Online,1
605,731,148,2026-01-29 00:41:22,1436,Apparel,Credit Card,Online,0
606,590,158,2025-09-19 11:56:45,48089,Electronics,Credit Card,Online,1
607,611,82,2026-04-11 04:09:08,1243,Apparel,UPI,Online,1
608,747,128,2025-06-27 17:13:45,1636,Wellness,Credit Card,Offline,0
609,859,166,2026-04-06 11:41:17,24209,Beauty,UPI,Offline,0
610,70,133,2025-09-22 06:23:37,9729,Electronics,UPI,Offline,0
611,860,138,2025-12-09 15:57:18,280,Beauty,UPI,Offline,1
612,998,161,2026-02-11 14:55:18,435,Apparel,Debit Card,Offline,0
613,807,188,2025-07-03 00:59:06,340,Apparel,UPI,Offline,1
614,276,136,2025-12-23 04:36:47,42347,Electronics,UPI,Online,1
615,172,118,2025-07-17 12:25:11,283,Wellness,UPI,Online,1
616,458,142,2025-06-30 03:28:20,664,Wellness,Credit Card,Offline,1
617,787,144,2026-01-23 00:00:08,1937,Groceries,Credit Card,Offline,1
618,967,98,2025-12-07 13:40:18,288,Groceries,UPI,Online,0
619,210,98,2025-11-16 10:46:15,288,Groceries,UPI,Offline,1
620,371,138,2025-08-07 21:52:55,280,Beauty,UPI,Offline,1
621,567,181,2025-10-15 05:33:33,12952,Electronics,Debit Card,Offline,0
622,56,14,2026-01-11 02:24:59,462,Wellness,UPI,Offline,1
623,345,53,2025-08-15 08:02:40,1720,Wellness,Debit Card,Offline,0
624,68,48,2026-02-19 11:05:04,345,Wellness,Credit Card,Online,0
625,229,73,2025-06-07 09:43:23,624,Wellness,UPI,Online,0
626,720,44,2025-08-31 04:47:47,73034,Electronics,UPI,Online,1
627,471,15,2025-12-08 10:18:40,990,Wellness,UPI,Offline,1
628,977,83,2025-06-29 08:55:36,833,Wellness,UPI,Online,0
629,711,169,2026-02-02 03:30:00,1316,Beauty,UPI,Online,1
630,288,19,2025-08-24 04:59:34,804,Apparel,UPI,Online,1
631,165,29,2025-05-25 20:41:42,24908,Beauty,Debit Card,Online,1
632,411,134,2026-01-02 05:30:27,1870,Groceries,UPI,Online,0
633,34,62,2025-08-10 09:46:03,851,Wellness,UPI,Online,0
634,590,77,2025-08-06 05:22:30,62349,Beauty,Debit Card,Offline,1
635,432,168,2025-12-06 00:00:12,1316,Wellness,Credit Card,Offline,0
636,749,91,2025-06-03 13:21:02,868,Beauty,Debit Card,Online,0
637,193,191,2025-07-01 07:52:52,34175,Beauty,Debit Card,Offline,0
638,767,25,2026-04-05 01:15:15,995,Beauty,Debit Card,Online,0
639,107,81,2026-01-14 13:49:42,495,Apparel,Credit Card,Online,0
640,694,57,2026-02-26 21:58:54,64609,Electronics,UPI,Online,0
641,759,194,2025-11-01 18:26:44,669,Wellness,UPI,Online,1
642,930,40,2025-12-28 18:42:31,33631,Electronics,UPI,Offline,0
643,101,23,2025-05-09 04:35:34,995,Wellness,Credit Card,Offline,0
644,56,12,2026-03-31 21:58:59,1869,Groceries,UPI,Offline,0
645,957,165,2026-04-06 09:08:35,24209,Beauty,UPI,Online,1
646,29,188,2026-03-18 13:33:28,340,Apparel,UPI,Online,0
647,829,162,2026-01-02 16:04:32,435,Beauty,Debit Card,Offline,1
648,132,98,2025-12-13 05:05:06,288,Groceries,UPI,Offline,1
649,744,84,2026-03-15 01:28:47,833,Beauty,Credit Card,Offline,1
650,181,109,2025-07-01 17:42:25,413,Beauty,UPI,Offline,0
651,406,98,2025-09-18 10:33:01,288,Groceries,UPI,Offline,0
652,499,175,2025-09-24 20:38:28,1049,Apparel,UPI,Offline,1
653,169,88,2025-07-24 09:00:54,1226,Beauty,UPI,Offline,0
654,569,173,2025-05-09 14:54:49,1684,Groceries,UPI,Online,0
655,37,48,2026-02-26 16:52:19,345,Wellness,UPI,Online,0
656,309,171,2025-06-30 05:55:24,74098,Electronics,UPI,Online,1
657,777,129,2025-06-22 03:33:58,1594,Wellness,UPI,Online,1
658,58,125,2025-08-17 15:12:38,128,Groceries,Credit Card,Online,0
659,92,83,2026-02-21 22:08:29,833,Wellness,Debit Card,Offline,0
660,636,111,2025-05-12 00:25:27,269,Groceries,Debit Card,Offline,1
661,876,199,2025-08-25 11:32:09,1272,Wellness,UPI,Offline,0
662,31,111,2025-12-07 16:19:03,269,Groceries,UPI,Online,1
663,515,107,2025-11-24 00:02:50,1205,Groceries,UPI,Online,0
664,831,83,2025-08-17 04:22:18,833,Wellness,Credit Card,Offline,0
665,191,142,2026-01-25 23:10:26,664,Wellness,Debit Card,Offline,0
666,313,24,2025-11-13 03:23:12,995,Beauty,Debit Card,Online,0
667,975,28,2025-08-09 07:50:18,24908,Electronics,UPI,Online,1
668,165,44,2026-02-27 09:10:38,73034,Electronics,UPI,Online,1
669,645,151,2026-01-23 08:04:43,1443,Apparel,UPI,Offline,1
670,715,96,2026-03-26 19:26:51,1982,Beauty,UPI,Online,0
671,316,90,2025-10-27 20:51:43,868,Apparel,UPI,Offline,0
672,281,71,2025-09-12 21:18:27,465,Beauty,Credit Card,Offline,1
673,300,27,2025-12-07 01:20:31,1756,Wellness,UPI,Online,0
674,31,119,2025-11-20 15:32:50,283,Beauty,UPI,Offline,0
675,422,48,2025-09-30 05:44:19,345,Wellness,Credit Card,Online,1
676,104,123,2025-12-12 03:41:05,419,Groceries,UPI,Online,1
677,650,115,2026-02-23 20:20:51,1099,Apparel,Debit Card,Online,0
678,86,11,2025-11-01 03:34:35,158,Apparel,UPI,Online,0
679,607,102,2025-11-10 16:40:19,176,Groceries,UPI,Online,0
680,721,54,2025-05-24 07:10:09,748,Apparel,UPI,Online,1
681,766,180,2025-09-24 01:21:02,1516,Groceries,UPI,Online,0
682,943,35,2025-09-19 00:10:45,1709,Groceries,UPI,Offline,1
683,884,116,2026-02-20 22:39:49,1249,Apparel,UPI,Online,1
684,852,137,2026-01-06 12:42:53,280,Wellness,UPI,Offline,1
685,171,81,2025-09-25 16:17:18,495,Apparel,UPI,Offline,0
686,854,17,2025-07-21 18:29:25,990,Beauty,UPI,Offline,0
687,131,121,2025-09-27 15:17:14,816,Apparel,Credit Card,Offline,0
688,730,169,2026-03-25 02:39:21,1316,Beauty,UPI,Online,0
689,519,34,2026-03-28 13:19:28,65694,Electronics,UPI,Offline,1
690,653,41,2025-08-03 13:07:11,33631,Beauty,Credit Card,Online,1
691,42,184,2026-03-02 17:29:29,1353,Beauty,UPI,Online,0
692,140,38,2026-01-24 19:14:02,72197,Electronics,Debit Card,Offline,0
693,657,178,2025-09-04 22:31:13,377,Beauty,UPI,Offline,0
694,92,24,2026-02-17 10:55:52,995,Beauty,UPI,Offline,1
695,39,186,2026-03-16 05:04:22,466,Apparel,UPI,Offline,1
696,855,136,2026-03-18 14:01:57,42347,Electronics,UPI,Offline,0
697,682,124,2025-07-04 00:57:55,32856,Electronics,Credit Card,Online,1
698,367,137,2025-07-08 04:12:33,280,Wellness,UPI,Offline,0
699,751,129,2025-07-11 14:28:57,1594,Wellness,UPI,Offline,0
700,337,177,2026-02-16 15:01:30,377,Wellness,UPI,Online,1
701,743,176,2026-02-01 10:30:13,331,Wellness,UPI,Offline,0
702,701,89,2026-03-21 07:27:52,1346,Groceries,Debit Card,Offline,0
703,622,75,2025-05-17 15:40:01,1442,Apparel,Credit Card,Online,1
704,761,187,2026-01-29 07:37:38,1595,Groceries,UPI,Offline,0
705,133,143,2025-11-08 13:21:01,664,Beauty,Credit Card,Online,0
706,531,94,2025-12-07 18:33:41,1852,Apparel,UPI,Offline,0
707,296,173,2025-05-10 17:40:34,1684,Groceries,Debit Card,Offline,1
708,738,22,2026-03-27 20:08:07,865,Wellness,Debit Card,Offline,1
709,804,65,2026-01-04 20:08:18,756,Apparel,Credit Card,Online,0
710,412,53,2025-12-28 15:05:38,1720,Wellness,UPI,Offline,0
711,188,144,2025-12-15 10:11:40,1937,Groceries,UPI,Online,1
712,723,180,2025-09-09 23:47:35,1516,Groceries,Credit Card,Online,1
713,900,62,2025-10-12 21:43:42,851,Wellness,UPI,Offline,0
714,71,181,2025-11-25 05:16:06,12952,Electronics,UPI,Online,0
715,75,195,2025-11-26 06:57:18,212,Apparel,UPI,Online,0
716,457,111,2026-01-10 07:07:00,269,Groceries,Credit Card,Offline,1
717,718,67,2025-10-10 18:01:55,1777,Beauty,UPI,Offline,1
